Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29.15297374,No,Travel_Rarely,1095.991165,Human Resources,7.892601754,4.000751312,Life Sciences,1,519.7055531,4.017311338,Male,95.85867714,2.001749714,2.991577585,Manufacturing Director,2.99652596,Divorced,13314.30705,2868.955751,0.985316601,Y,Yes,20.99787253,4.001008119,3.006593735,80,0.0017735,1.044358901,2.022937363,3.001250829,8.023331979,-0.003307427,12.99523147,0.034498394
36.98555741,No,Non-Travel,269.5496523,Research & Development,16.0263316,1.997196039,Technical Degree,1,158.5922465,1.010899723,Female,75.64144597,1.999306463,1.022154243,Research Director,4.003428511,Married,8451.717281,8988.843497,1.000683231,Y,No,12.00134624,2.996577278,3.013885172,80,-0.006829505,40.0172517,2.004861732,2.99428419,1.898285589,6.974603967,0.004594782,2.007130803
32.93191942,Yes,Travel_Frequently,1144.715691,Human Resources,1.094125514,3.018567005,Human Resources,1,780.0221823,2.010177976,Female,78.94621476,1.995644108,0.982063758,Human Resources,4.000220389,Divorced,18829.20991,26560.27345,6.980038586,Y,No,14.05544153,3.001839876,1.985266273,80,1.001831921,24.94236982,2.004567443,2.995258181,8.934959977,7.026586738,0.998167604,2.011952991
26.86329098,Yes,Travel_Rarely,1300.308415,Research & Development,19.9448247,4.004388554,Technical Degree,1,448.5868583,3.003650039,Male,34.16218774,2.990342781,2.99624024,Manager,3.990881159,Divorced,7300.468015,4219.06173,1.000692629,Y,Yes,15.0007544,2.996134198,3.008702241,80,1.998111217,27.17610792,1.988321358,3.001613895,5.052190715,4.03976826,0.00869037,0.022840869
38.02410422,Yes,Non-Travel,176.0354888,Sales,23.96097459,4.011479452,Other,1,526.4725383,3.990220754,Male,57.14463753,2.014251724,0.998766317,Manager,1.981250967,Divorced,6452.411349,25464.35862,1.00502306,Y,Yes,16.97194664,3.003635241,0.995766359,80,0.025164325,10.01077649,2.99623218,3.00105043,4.082473601,2.989350767,1.953109342,7.03559652
50.0723847,No,Travel_Frequently,354.8716993,Human Resources,9.037400781,4.008608981,Technical Degree,1,1669.740326,3.992865692,Male,43.83158444,3.001754425,3.009566027,Human Resources,2.997086321,Divorced,3064.974017,23738.71358,6.025822458,Y,No,14.01778136,3.00225011,3.006658083,80,1.009955382,1.024422568,2.988180169,2.993444467,10.93500592,4.07116684,4.995418202,-0.054345757
24.05755272,Yes,Non-Travel,642.3516539,Human Resources,1.054847448,2.988816457,Medical,1,1538.322442,3.013095167,Male,32.27579208,2.986262266,1.990279087,Laboratory Technician,1.986254145,Divorced,9227.075216,15539.04639,2.005790242,Y,Yes,11.99507608,4.002973966,3.992234637,80,0.994554686,10.06884583,1.996561674,4.008585211,14.09867174,2.021299949,1.982869146,1.972855388
34.90127908,No,Travel_Rarely,955.5912659,Research & Development,1.102350051,2.978680757,Life Sciences,1,182.5145447,3.000377563,Male,84.96007004,3.005953879,1.999263881,Laboratory Technician,1.993641399,Divorced,5052.292905,6675.201612,-0.012045182,Y,No,14.96120581,3.004450615,0.996153018,80,3.006470992,21.03800866,1.983213519,2.996184924,2.11567075,8.984203003,0.997630705,-0.005659705
54.8251328,No,Travel_Rarely,1170.110915,Human Resources,0.929546243,5.013768364,Technical Degree,1,1244.976709,3.983804178,Male,79.14980097,3.999960703,1.993727557,Human Resources,4.008882252,Married,3012.960597,9010.482254,0.991920554,Y,Yes,13.04563713,2.997611745,2.979212621,80,1.009017716,3.968200258,5.016516836,3.005057921,15.99020221,2.966888337,11.00249729,6.946056618
43.98937896,Yes,Non-Travel,1081.524084,Sales,6.960586567,3.002738738,Marketing,1,1813.941221,1.990114845,Female,44.6262996,3.014519585,0.993194193,Research Scientist,1.991120594,Single,17850.01377,23948.96149,3.030066221,Y,Yes,12.97006334,2.998224504,2.995335567,80,0.994506001,7.96647405,2.001073334,3.002055895,1.0425104,-0.013250787,0.969966899,7.00743162
33.95791664,Yes,Travel_Rarely,621.80133,Human Resources,6.991039263,2.989478842,Medical,1,1978.636475,1.997862897,Male,53.88578673,2.996281752,0.996296134,Sales Executive,1.98454233,Married,6858.712324,10439.66407,0.009108994,Y,Yes,18.96111173,3.001862607,3.000597784,80,0.00204779,2.929468623,5.021143948,2.997145121,24.09561898,0.022814967,12.95808595,7.068861239
54.94368039,Yes,Travel_Frequently,685.0178324,Research & Development,9.94066848,2.987703776,Other,1,243.9619051,0.980213681,Female,81.87213547,2.996605511,0.992084329,Laboratory Technician,0.997837198,Divorced,2259.231635,10302.31654,6.998015388,Y,Yes,12.06172508,3.001915862,2.015276007,80,1.999534545,15.92252991,1.988885689,3.000138595,5.0391617,-0.037114913,-0.024877432,11.95672393
44.9082,No,Travel_Frequently,863.694991,Human Resources,4.125700326,0.998273876,Marketing,1,1361.558331,3.00842728,Male,41.06997136,2.996916316,3.980529354,Research Scientist,2.010752602,Married,3727.27556,2739.127263,9.012119956,Y,Yes,13.03252329,3.003650135,3.993941201,80,2.004887932,8.026899923,2.013791521,2.012205149,5.069177942,5.021564508,11.9341172,1.98431533
47.85920604,No,Travel_Frequently,366.6700776,Human Resources,8.0226808,3.007261237,Marketing,1,246.5114933,2.002389529,Female,87.16707819,2.000241059,4.004442847,Research Director,2.997898847,Married,10705.23775,13552.56547,1.974406521,Y,No,12.97287035,2.991881302,0.997340243,80,-0.013747591,5.950549068,5.004991739,3.003450862,3.002474441,2.949625304,0.988935595,2.00527302
51.97405924,No,Travel_Rarely,1389.188133,Human Resources,9.168201003,4.00590967,Life Sciences,1,472.1123989,2.983386929,Female,82.23685878,2.997439403,1.008712725,Research Director,3.00058878,Single,4171.339412,4615.216599,5.057584518,Y,Yes,14.9675984,2.996622834,3.011483649,80,0.006991623,26.00035366,4.020154658,2.001210491,1.98272175,0.019687443,0.001454737,0.034062317
39.95371408,No,Travel_Rarely,1405.463112,Sales,7.036359411,4.01567377,Life Sciences,1,1550.668794,3.999328988,Female,85.80295771,2.998652668,1.99748491,Manufacturing Director,3.996033205,Divorced,5597.057146,24431.64261,-0.016012878,Y,No,23.96903942,2.999335657,3.014711106,80,-0.014917328,9.954475986,3.020785112,2.992917514,9.988076679,9.001535853,0.020371895,2.007738896
30.15724921,No,Travel_Rarely,1155.763338,Research & Development,6.024394068,0.987884301,Life Sciences,1,1706.216723,1.987977408,Male,63.07700033,3.004982232,4.002890442,Healthcare Representative,4.020469435,Married,2440.156278,9878.235185,0.982983956,Y,No,21.0169016,3.001964105,2.974797985,80,0.985948025,4.058571369,1.011736079,4.002563846,5.005575274,4.976601563,0.9814523,0.926112517
55.06103471,No,Non-Travel,1214.046758,Human Resources,7.105712616,3.99482688,Human Resources,1,286.7606022,3.996180735,Female,64.71778033,4.009826076,0.982978702,Research Director,3.9999186,Divorced,2140.799436,26239.32418,0.995807437,Y,No,16.99885449,2.996997971,2.974412634,80,1.011325438,29.07499353,2.994083908,4.006633904,3.050107853,2.020425928,0.005715014,2.042667016
22.00583399,No,Travel_Frequently,1310.648159,Research & Development,9.8283555,4.016728798,Technical Degree,1,805.5291823,2.994757112,Male,41.84282171,3.005228376,2.014417762,Manufacturing Director,4.00266758,Divorced,3495.531513,16487.16385,0.985342118,Y,No,20.98084584,3.000139327,1.995092961,80,-0.01484594,5.926271036,1.993838732,1.002933462,-0.020223978,1.931673758,0.012601918,9.014397158
38.10955954,No,Non-Travel,955.2746265,Sales,1.87571417,2.98695934,Marketing,1,558.5031319,3.999279854,Male,86.96489676,3.011326233,2.001555705,Sales Executive,1.001399847,Divorced,6194.992305,6513.783958,4.98859685,Y,No,16.05532864,3.001320249,1.999183074,80,1.007461979,14.93291246,2.00044922,1.006766479,14.90817203,2.043128915,0.031717599,1.998832766
35.09218922,No,Non-Travel,225.2138521,Research & Development,15.79762273,1.987804669,Life Sciences,1,996.4530709,1.995000969,Male,91.90602996,2.012694764,0.990990125,Research Director,3.994871063,Divorced,7455.175122,25476.00507,1.019266694,Y,Yes,12.04318496,2.999865423,1.996323808,80,0.015364369,9.919094799,3.028654825,1.99928847,13.97393958,7.056747251,5.000838165,-0.018733575
34.08728959,Yes,Travel_Rarely,539.4693306,Human Resources,1.847053769,2.016039279,Life Sciences,1,1644.72513,1.994289495,Female,80.40989177,2.999860087,1.011320589,Sales Representative,1.986138024,Divorced,4674.200811,9181.528864,3.965218146,Y,Yes,14.93102106,2.998705192,3.991927529,80,0.010577946,36.0043937,1.960734694,3.007895426,5.993156262,1.977890535,1.007744266,1.961075572
34.99021483,Yes,Non-Travel,645.1518053,Research & Development,6.05537861,3.008699051,Life Sciences,1,2028.98212,3.994835711,Male,81.25669919,2.004425036,0.986039787,Research Scientist,2.013841363,Single,7537.419866,12861.2136,7.998081272,Y,Yes,18.96716363,2.995988795,1.99801234,80,0.002475935,9.996757241,3.00196672,3.005506162,2.024278517,1.943589129,2.055186104,7.015084596
36.96544164,No,Non-Travel,944.0256276,Sales,5.986324125,2.998658909,Medical,1,1717.323756,2.012559097,Female,49.64809041,4.00976076,3.003937351,Research Director,3.002340035,Divorced,4840.483901,24026.46923,8.98940254,Y,Yes,14.97020953,2.997997045,3.983419452,80,1.018737281,8.939709749,2.993458813,2.99356784,1.942035381,2.045644618,0.988533254,11.02918961
38.82392606,No,Travel_Rarely,630.7451233,Research & Development,2.900418189,2.992935352,Medical,1,1157.762167,3.986502603,Male,84.00258902,3.001874196,1.993262216,Sales Representative,2.007358008,Divorced,4509.02316,3793.630846,0.992113752,Y,No,17.01639538,3.001756321,3.004192915,80,-0.011447247,8.991321581,-0.005022035,2.998261875,1.110261579,1.990702982,1.013814106,6.952425416
30.88806503,Yes,Travel_Frequently,153.4575441,Human Resources,10.01714081,4.012420637,Human Resources,1,599.060888,1.001866302,Female,65.42399385,2.98896879,1.005724039,Healthcare Representative,2.981034336,Married,5556.591361,14866.97133,3.018917314,Y,No,13.02948248,3.002451117,2.984141239,80,1.008049074,14.02029884,3.001435315,3.009102123,1.062827778,2.99431694,10.97671209,8.005193488
47.92621973,No,Travel_Frequently,1218.509753,Human Resources,1.902702746,3.000380923,Life Sciences,1,1824.988006,1.006110138,Male,64.01848199,4.004865146,1.996459401,Human Resources,1.006444905,Married,5298.720486,24082.53639,0.981188904,Y,Yes,18.05167578,2.999851013,2.013976751,80,-0.010673015,10.93775336,4.001911717,3.013485918,7.061272591,8.01130963,-0.065061996,6.99871434
36.00062342,Yes,Non-Travel,1364.649562,Research & Development,17.13760664,3.995648183,Medical,1,1110.052394,1.992302391,Male,67.95342553,3.997144642,2.00183202,Research Scientist,3.989722109,Divorced,7470.131879,6121.598538,1.027775922,Y,Yes,15.96464523,3.00279713,3.982427105,80,9.53E-05,22.07259704,5.01135367,1.996672825,9.06553635,7.019368367,0.061527132,-0.007220253
47.87927084,No,Travel_Rarely,850.6087441,Research & Development,21.07445968,4.01691277,Life Sciences,1,1520.487335,0.994494133,Female,72.96233472,2.998160431,1.013293688,Manufacturing Director,3.014545868,Single,18282.56631,13344.66855,2.988010268,Y,No,16.95915884,3.99101423,3.015890788,80,2.986947238,14.92726621,2.002768768,2.002270136,1.053289878,6.995876742,0.994514958,1.975824107
35.10721339,Yes,Travel_Rarely,928.3226828,Human Resources,10.04423077,2.987619196,Life Sciences,1,572.7723999,4.021090517,Female,99.10824549,1.998565168,1.001692119,Healthcare Representative,2.984098883,Married,3396.269199,18157.78976,0.995758979,Y,No,10.97945064,2.99966655,3.991048456,80,0.999123934,22.05871659,2.002677695,2.996852342,0.94343828,1.006332357,2.022086123,2.029983835
50.89880933,No,Travel_Frequently,1104.186389,Sales,2.854795043,1.005472008,Other,1,994.0920331,4.005674678,Male,64.89818769,1.999119153,2.987304927,Manufacturing Director,0.995575436,Single,5282.713574,18662.35398,1.02552662,Y,Yes,10.9730851,2.99700634,1.98963339,80,0.002509145,1.05585003,4.980136925,3.009613357,2.009904055,3.99820928,0.00500963,-0.052611447
35.10440349,Yes,Non-Travel,1153.376653,Sales,24.08446248,2.002549906,Technical Degree,1,759.0917698,3.976421599,Male,76.3999567,3.000772826,2.969117284,Manager,4.0029244,Divorced,2737.805077,26174.05376,7.001756121,Y,No,12.93470612,3.00121856,1.010009138,80,-0.010232095,19.94338285,2.004095624,2.992565642,15.0384384,16.03332922,-0.020398799,2.018404357
35.22023483,No,Travel_Rarely,141.6327203,Human Resources,9.089001723,2.983552118,Other,1,530.6915373,3.966521198,Female,49.33473806,2.996468637,1.016784425,Research Scientist,2.989562489,Married,16840.46759,23969.11346,0.978299539,Y,No,17.07622567,3.004829038,2.986800942,80,1.0008533,31.87138351,2.992758121,2.009877905,7.903336738,0.063097094,7.031448479,1.959553242
29.02897651,No,Travel_Rarely,1229.899848,Research & Development,6.979091667,1.999512475,Other,1,325.4506223,1.994041455,Female,69.15786456,3.005312724,2.003266733,Sales Executive,2.000591457,Divorced,8199.019095,10521.65789,5.992650165,Y,Yes,11.07439619,2.998109789,2.006285373,80,1.995227788,36.06034945,1.993786667,3.007669845,2.992897047,7.987307873,1.002318604,1.999329773
39.06453401,No,Travel_Rarely,643.0579344,Research & Development,25.00094494,2.996315051,Other,1,2056.896086,4.008005522,Male,47.85385151,2.004296803,0.993946203,Sales Executive,2.008816233,Divorced,5361.086108,5523.23803,3.013806387,Y,Yes,19.98849183,2.996382779,2.976944255,80,-0.003887719,11.08888132,2.006144123,2.990141486,18.98596776,2.009290325,0.976142662,7.958895753
20.06201849,No,Non-Travel,1469.732359,Research & Development,0.876888592,3.989430092,Marketing,1,899.9326463,4.017543085,Female,97.75352882,3.00645539,1.998470413,Manager,3.993361197,Divorced,2079.986775,21409.85141,0.071459868,Y,Yes,19.9799789,2.996261893,4.004850773,80,-0.010242558,12.1163101,3.988069494,3.001404751,8.000501046,6.985789684,1.965436291,9.061244119
29.91501665,Yes,Non-Travel,1178.929575,Research & Development,2.029155523,3.999965868,Human Resources,1,547.6073423,0.970963333,Male,96.96697165,2.007182216,2.000563216,Laboratory Technician,2.997195982,Divorced,7661.518208,19757.20052,7.029073429,Y,Yes,24.06188574,3.003292555,3.981301128,80,-0.013059345,9.035943845,2.970697685,2.001921276,1.983236195,2.010233909,1.021210196,0.059940357
55.05154618,Yes,Travel_Frequently,1216.387319,Human Resources,4.057418015,3.001848738,Other,1,689.8961447,1.00662756,Male,48.19009973,3.011309958,2.004083833,Manufacturing Director,1.004312601,Single,2976.995632,10102.66966,8.970622908,Y,Yes,13.9712576,2.997393246,3.000144007,80,1.008859693,7.075290006,3.002278438,2.999658424,6.075507019,1.986472433,1.021095754,0.021440459
54.84516835,Yes,Travel_Frequently,543.1271639,Human Resources,1.057937555,2.006715111,Other,1,1511.618252,2.988051266,Male,58.16322824,3.004911611,0.99681081,Manufacturing Director,1.005397899,Divorced,4166.889239,20610.28222,0.994221753,Y,No,11.96245774,3.004981443,2.98822883,80,0.010731378,4.056634769,2.013899882,1.995340469,2.056204578,-0.087010639,0.986607529,6.991798539
54.87437942,Yes,Travel_Frequently,591.3326814,Human Resources,0.949002628,4.001700055,Technical Degree,1,1473.597428,2.998823254,Female,78.95658639,3.006699972,1.992938884,Sales Representative,3.993406574,Married,7473.464985,19255.88356,0.976379485,Y,No,11.03596823,3.002587156,4.01212948,80,0.995951116,10.04150804,2.998099412,2.991194489,2.170372387,1.008691788,0.06570787,1.008190534
30.03118888,No,Travel_Frequently,1228.667247,Human Resources,25.14555922,2.997826031,Human Resources,1,1899.681379,2.981239332,Female,64.21029546,3.005293685,2.019349479,Research Director,4.021971834,Divorced,3447.642461,13275.54087,5.993624905,Y,Yes,18.9856402,2.99844083,3.998412554,80,1.002157879,23.97860997,2.987710076,1.00127687,9.936534346,0.03149163,7.062083752,-0.019983637
38.94739224,Yes,Travel_Frequently,1379.081055,Human Resources,0.755337538,1.994248744,Medical,1,307.6198386,2.996166804,Female,74.76612974,2.998099601,2.997752472,Manager,3.01924299,Married,10267.15594,8463.295839,3.002372067,Y,Yes,24.98435992,3.000211631,2.996582456,80,1.998169978,16.03719549,2.008407383,2.998851849,19.06840201,1.1066412,1.918395318,7.014937798
28.04024446,Yes,Non-Travel,559.1415281,Human Resources,5.025983869,5.004382469,Life Sciences,1,305.7835586,1.988646546,Female,73.22211641,1.998928323,0.993184912,Laboratory Technician,1.01257824,Married,2959.418504,4167.398761,1.03259607,Y,No,11.01459629,2.99246654,1.000283719,80,0.006000603,7.018735178,2.003400799,4.011105155,24.02407977,1.990274196,0.007096308,6.97053186
34.84247991,No,Non-Travel,1325.598512,Human Resources,1.182274483,3.01002984,Medical,1,29.67613789,4.029401875,Female,90.17560791,3.009422656,2.005562869,Human Resources,3.0089664,Married,5348.351553,8944.385728,0.038800347,Y,Yes,12.01458475,3.001766922,0.999527078,80,0.000744127,6.962702951,2.988684685,2.991671466,0.925995551,0.9575957,5.012840346,3.997273154
32.03381069,No,Travel_Rarely,684.0478929,Human Resources,11.0182293,3.997094626,Human Resources,1,197.3137644,4.027835789,Female,100.1896051,2.990015993,0.999135101,Sales Executive,3.985376097,Divorced,4737.872038,2344.976059,6.030651741,Y,No,10.99838185,2.996305713,3.989419673,80,1.005377397,13.0308912,2.006110694,2.994030467,18.00022378,2.92610844,-0.010621127,2.018821178
37.95183964,No,Travel_Rarely,576.0713245,Sales,5.970605053,2.996996519,Marketing,1,650.5990479,3.981168036,Female,74.00455086,2.987891728,0.995034273,Human Resources,2.987724253,Divorced,7673.888962,25221.89417,0.966766543,Y,Yes,17.00995687,3.008245631,2.997907558,80,2.003623295,6.999349309,1.997485336,3.002345119,13.97115067,3.027996778,1.997974376,2.032487228
49.82964714,Yes,Travel_Frequently,1348.077131,Human Resources,16.87906211,2.998902282,Technical Degree,1,2038.483529,4.033763685,Male,84.95153561,2.994376012,1.990984697,Healthcare Representative,0.98873954,Divorced,3097.908572,12330.75547,3.974680128,Y,No,20.91781917,2.998421029,1.99857658,80,1.00425406,25.94247027,0.000905906,2.985972443,8.954699754,4.021800191,-0.02077412,0.015008033
41.85903323,No,Travel_Frequently,1461.373479,Sales,20.96961965,3.001067029,Life Sciences,1,888.9924955,0.997199027,Female,70.99130662,2.01751879,0.988520168,Manager,2.004314306,Married,16741.38833,3952.859721,-0.019256496,Y,No,13.98356595,3.003575286,1.992591267,80,0.00702626,8.049562424,2.004877496,2.997479961,8.128365456,6.061305893,-0.018899996,8.035292383
29.86605763,Yes,Travel_Frequently,1304.61323,Research & Development,4.923569308,3.998244258,Marketing,1,7.577471575,3.992916219,Female,74.68726441,1.988699172,1.003024833,Sales Representative,1.001321633,Single,4397.270186,26034.1695,0.010487311,Y,No,16.93685646,2.992914304,0.992278586,80,1.015484313,0.962915318,1.999576652,0.99742943,0.94520573,5.936577825,2.016199444,5.965343904
